parcode,trial,fix_item,fix_time
0,389,0,42.000000
0,390,3,241.000000
0,390,0,60.000000
0,390,2,336.000000
0,390,0,82.000000
0,390,1,336.000000
0,390,0,70.000000
0,390,3,258.000000
0,391,3,211.000000
0,391,0,50.000000
0,391,2,376.000000
0,391,0,84.000000
0,391,1,246.000000
0,391,0,66.000000
0,391,3,222.000000
0,392,3,187.000000
0,392,0,58.000000
0,392,1,456.000000
0,392,0,82.000000
0,392,2,428.000000
0,392,0,82.000000
0,392,1,162.000000
0,393,3,197.000000
0,393,0,52.000000
0,393,1,248.000000
0,393,0,76.000000
0,393,2,532.000000
0,394,3,197.000000
0,394,0,58.000000
0,394,2,388.000000
0,394,0,80.000000
0,394,1,490.000000
0,394,0,90.000000
0,394,2,30.000000
0,395,3,201.000000
0,395,0,52.000000
0,395,1,806.000000
0,395,0,86.000000
0,395,2,414.000000
0,395,0,84.000000
0,395,1,130.000000
0,396,3,171.000000
0,396,0,54.000000
0,396,1,224.000000
0,396,0,82.000000
0,396,2,488.000000
0,397,3,187.000000
0,397,0,52.000000
0,397,1,346.000000
0,397,0,86.000000
0,397,2,454.000000
0,397,0,88.000000
0,397,1,206.000000
0,398,3,233.000000
0,398,0,78.000000
0,398,2,210.000000
0,398,0,84.000000
0,398,1,356.000000
0,399,3,231.000000
0,399,0,62.000000
0,399,1,248.000000
0,399,0,82.000000
0,399,2,490.000000
0,399,0,86.000000
0,399,1,552.000000
0,400,3,191.000000
0,400,0,50.000000
0,400,1,218.000000
0,400,0,94.000000
0,400,2,488.000000
0,400,0,82.000000
0,400,1,596.000000
0,400,0,94.000000
0,400,2,68.000000
0,401,3,195.000000
0,401,0,58.000000
0,401,1,196.000000
0,401,0,80.000000
0,401,2,454.000000
0,401,0,82.000000
0,401,1,596.000000
0,401,0,88.000000
0,401,2,102.000000
0,402,3,291.000000
0,402,0,22.000000
0,402,3,142.000000
0,402,0,54.000000
0,402,2,304.000000
0,402,0,76.000000
0,402,1,234.000000
0,403,3,231.000000
0,403,0,332.000000
0,403,2,358.000000
0,403,0,84.000000
0,403,1,384.000000
0,404,3,207.000000
0,404,0,58.000000
0,404,2,306.000000
0,404,0,92.000000
0,404,1,402.000000
0,404,0,72.000000
0,405,3,243.000000
0,405,0,52.000000
0,405,1,282.000000
0,405,0,80.000000
0,405,2,362.000000
0,405,0,140.000000
0,405,1,146.000000
0,406,3,217.000000
0,406,0,234.000000
0,406,1,414.000000
0,406,0,88.000000
0,406,2,220.000000
0,407,3,307.000000
0,407,0,48.000000
0,407,2,184.000000
0,407,0,50.000000
0,407,3,164.000000
0,407,0,56.000000
0,407,1,410.000000
0,408,3,239.000000
0,408,0,256.000000
0,408,2,306.000000
0,408,0,86.000000
0,408,1,248.000000
0,408,0,110.000000
0,409,3,259.000000
0,409,0,56.000000
0,409,1,208.000000
0,409,0,74.000000
0,409,2,378.000000
0,409,0,46.000000
0,410,3,309.000000
0,410,0,56.000000
0,410,2,350.000000
0,410,0,86.000000
0,410,1,580.000000
0,411,3,241.000000
0,411,0,292.000000
0,411,1,388.000000
0,411,0,90.000000
0,411,2,586.000000
0,411,0,210.000000
0,412,3,207.000000
0,412,0,172.000000
0,412,2,300.000000
0,412,0,82.000000
0,412,1,444.000000
0,412,0,88.000000
0,412,2,70.000000
0,413,3,199.000000
0,413,0,56.000000
0,413,1,478.000000
0,413,0,90.000000
0,413,2,310.000000
0,413,0,86.000000
0,413,1,110.000000
0,414,3,235.000000
0,414,0,56.000000
0,414,1,318.000000
0,414,0,74.000000
0,414,2,658.000000
0,415,3,210.000000
0,415,0,52.000000
0,415,1,244.000000
0,415,0,82.000000
0,415,2,270.000000
0,416,3,207.000000
0,416,0,58.000000
0,416,1,690.000000
0,416,0,80.000000
0,416,2,540.000000
0,416,0,82.000000
0,416,1,538.000000
0,417,3,197.000000
0,417,0,60.000000
0,417,2,378.000000
0,417,0,84.000000
0,417,1,382.000000
0,417,0,78.000000
0,417,2,334.000000
0,418,3,195.000000
0,418,0,56.000000
0,418,1,196.000000
0,418,0,80.000000
0,418,2,740.000000
0,419,3,179.000000
0,419,0,56.000000
0,419,1,192.000000
0,419,0,94.000000
0,419,2,562.000000
0,420,3,253.000000
0,420,0,52.000000
0,420,1,272.000000
0,420,0,76.000000
0,420,2,312.000000
0,420,0,80.000000
0,420,1,130.000000
0,421,3,214.000000
0,421,0,54.000000
0,421,1,344.000000
0,421,0,78.000000
0,421,2,400.000000
0,421,0,82.000000
0,421,1,510.000000
0,422,3,191.000000
0,422,0,56.000000
0,422,1,342.000000
0,422,0,78.000000
0,422,2,348.000000
0,422,0,80.000000
0,422,1,280.000000
0,423,3,365.000000
0,423,0,60.000000
0,423,2,276.000000
0,423,0,86.000000
0,423,1,674.000000
0,424,3,203.000000
0,424,0,60.000000
0,424,1,254.000000
0,424,0,82.000000
0,424,2,276.000000
0,425,3,209.000000
0,425,0,54.000000
0,425,2,364.000000
0,425,0,74.000000
0,425,1,582.000000
0,425,0,78.000000
0,425,2,108.000000
0,426,3,197.000000
0,426,0,60.000000
0,426,1,318.000000
0,426,0,82.000000
0,426,2,316.000000
0,426,0,74.000000
0,426,1,134.000000
0,427,3,187.000000
0,427,0,60.000000
0,427,1,316.000000
0,427,0,76.000000
0,427,2,622.000000
0,428,3,199.000000
0,428,0,50.000000
0,428,1,198.000000
0,428,0,74.000000
0,428,2,420.000000
0,429,3,192.000000
0,429,0,54.000000
0,429,1,236.000000
0,429,0,84.000000
0,429,2,462.000000
0,430,3,237.000000
0,430,0,66.000000
0,430,1,264.000000
0,430,0,74.000000
0,430,2,692.000000
0,431,3,289.000000
0,431,0,48.000000
0,431,2,286.000000
0,431,0,86.000000
0,431,1,644.000000
0,431,0,76.000000
0,431,2,378.000000
0,431,0,80.000000
0,431,1,146.000000
0,432,3,375.000000
0,432,0,52.000000
0,432,2,368.000000
0,432,0,80.000000
0,432,1,384.000000
0,432,0,82.000000
0,432,2,100.000000
0,433,3,251.000000
0,433,0,54.000000
0,433,1,522.000000
0,433,0,78.000000
0,433,2,286.000000
0,434,3,184.000000
0,434,0,52.000000
0,434,1,376.000000
0,434,0,78.000000
0,434,2,250.000000
0,435,3,187.000000
0,435,0,50.000000
0,435,1,184.000000
0,435,0,88.000000
0,435,2,378.000000
0,436,3,219.000000
0,436,0,68.000000
0,436,1,412.000000
0,436,0,80.000000
0,436,2,358.000000
0,436,0,74.000000
0,436,1,92.000000
0,437,3,503.000000
0,437,0,50.000000
0,437,1,434.000000
0,437,0,82.000000
0,437,2,376.000000
0,437,0,80.000000
0,437,1,82.000000
0,438,3,237.000000
0,438,0,46.000000
0,438,1,274.000000
0,438,0,78.000000
0,438,2,466.000000
0,438,0,80.000000
0,438,1,96.000000
0,439,3,203.000000
0,439,0,58.000000
0,439,1,540.000000
0,439,0,90.000000
0,439,2,408.000000
0,439,0,84.000000
0,439,1,304.000000
0,440,3,177.000000
0,440,0,54.000000
0,440,1,380.000000
0,440,0,86.000000
0,440,2,482.000000
0,440,0,88.000000
0,440,1,628.000000
0,440,0,82.000000
0,440,2,856.000000
0,441,3,211.000000
0,441,0,60.000000
0,441,1,336.000000
0,441,0,76.000000
0,441,2,470.000000
0,441,0,90.000000
0,441,1,540.000000
0,441,0,90.000000
0,441,2,42.000000
0,442,3,183.000000
0,442,0,52.000000
0,442,1,244.000000
0,442,0,76.000000
0,442,2,470.000000
0,442,0,82.000000
0,442,1,144.000000
0,443,3,173.000000
0,443,0,52.000000
0,443,1,298.000000
0,443,0,92.000000
0,443,2,352.000000
0,443,0,78.000000
0,443,1,72.000000
0,444,3,183.000000
0,444,0,50.000000
0,444,1,390.000000
0,444,0,74.000000
0,444,2,780.000000
0,445,3,171.000000
0,445,0,52.000000
0,445,1,276.000000
0,445,0,76.000000
0,445,2,440.000000
0,445,0,84.000000
0,445,1,830.000000
0,446,3,201.000000
0,446,0,48.000000
0,446,1,272.000000
0,446,0,72.000000
0,446,2,688.000000
0,447,3,195.000000
0,447,0,56.000000
0,447,1,244.000000
0,447,0,82.000000
0,447,2,408.000000
0,448,3,405.000000
0,448,0,56.000000
0,448,2,312.000000
0,448,0,84.000000
0,448,1,400.000000
0,449,3,197.000000
0,449,0,56.000000
0,449,1,280.000000
0,449,0,80.000000
0,449,2,434.000000
0,449,0,88.000000
0,449,1,368.000000
0,450,3,213.000000
0,450,0,56.000000
0,450,1,254.000000
0,450,0,78.000000
0,450,2,412.000000
0,450,0,82.000000
0,450,1,492.000000
0,450,0,80.000000
0,450,2,106.000000
0,451,3,193.000000
0,451,0,54.000000
0,451,1,276.000000
0,451,0,74.000000
0,451,2,550.000000
0,452,3,185.000000
0,452,0,54.000000
0,452,1,210.000000
0,452,0,218.000000
0,452,2,646.000000
0,453,3,201.000000
0,453,0,56.000000
0,453,1,294.000000
0,453,0,82.000000
0,453,2,444.000000
0,453,0,80.000000
0,453,1,280.000000
0,454,3,249.000000
0,454,0,54.000000
0,454,2,290.000000
0,454,0,192.000000
0,454,1,248.000000
0,455,3,213.000000
0,455,0,52.000000
0,455,1,374.000000
0,455,0,88.000000
0,455,2,272.000000
0,456,3,231.000000
0,456,0,60.000000
0,456,1,342.000000
0,456,0,88.000000
0,456,2,390.000000
0,456,0,86.000000
0,456,1,166.000000
0,457,3,203.000000
0,457,0,68.000000
0,457,1,218.000000
0,457,0,82.000000
0,457,2,286.000000
0,458,3,354.000000
0,458,0,54.000000
0,458,1,268.000000
0,458,0,84.000000
0,458,2,482.000000
0,458,0,82.000000
0,458,1,152.000000
0,459,3,175.000000
0,459,0,56.000000
0,459,1,494.000000
0,459,0,92.000000
0,459,2,344.000000
0,460,3,191.000000
0,460,0,56.000000
0,460,1,284.000000
0,460,0,74.000000
0,460,2,346.000000
0,461,3,197.000000
0,461,0,56.000000
0,461,1,294.000000
0,461,0,76.000000
0,461,2,456.000000
0,462,3,237.000000
0,462,0,54.000000
0,462,2,394.000000
0,462,0,86.000000
0,462,1,512.000000
0,462,0,64.000000
0,463,3,181.000000
0,463,0,58.000000
0,463,1,388.000000
0,463,0,88.000000
0,463,2,530.000000
0,463,0,90.000000
0,463,1,270.000000
0,464,3,257.000000
0,464,0,52.000000
0,464,1,178.000000
0,464,0,84.000000
0,464,2,266.000000
0,465,3,318.000000
0,465,0,66.000000
0,465,2,258.000000
0,465,0,242.000000
0,465,1,886.000000
0,466,3,209.000000
0,466,0,56.000000
0,466,2,310.000000
0,466,0,82.000000
0,466,1,350.000000
0,466,0,118.000000
0,467,3,205.000000
0,467,0,46.000000
0,467,2,348.000000
0,467,0,86.000000
0,467,1,360.000000
0,468,3,213.000000
0,468,0,58.000000
0,468,2,296.000000
0,468,0,84.000000
0,468,1,326.000000
0,469,3,211.000000
0,469,0,66.000000
0,469,1,246.000000
0,469,0,72.000000
0,469,2,342.000000
0,469,0,80.000000
0,469,1,136.000000
0,470,3,201.000000
0,470,0,58.000000
0,470,1,248.000000
0,470,0,74.000000
0,470,2,494.000000
0,471,3,181.000000
0,471,0,54.000000
0,471,1,206.000000
0,471,0,72.000000
0,471,2,578.000000
0,471,0,102.000000
0,471,1,156.000000
0,472,3,203.000000
0,472,0,60.000000
0,472,2,304.000000
0,472,0,80.000000
0,472,1,510.000000
0,473,3,209.000000
0,473,0,52.000000
0,473,1,222.000000
0,473,0,76.000000
0,473,2,522.000000
0,473,0,82.000000
0,473,1,516.000000
0,474,3,275.000000
0,474,0,64.000000
0,474,2,252.000000
0,474,0,82.000000
0,474,1,536.000000
0,475,3,229.000000
0,475,0,56.000000
0,475,1,200.000000
0,475,0,76.000000
0,475,2,486.000000
0,475,0,88.000000
0,475,1,294.000000
0,475,0,80.000000
0,475,2,138.000000
0,476,3,277.000000
0,476,0,78.000000
0,476,1,350.000000
0,476,0,90.000000
0,476,2,316.000000
0,477,3,253.000000
0,477,0,60.000000
0,477,1,236.000000
0,477,0,82.000000
0,477,2,436.000000
0,478,3,233.000000
0,478,0,60.000000
0,478,1,266.000000
0,478,0,86.000000
0,478,2,182.000000
0,479,3,207.000000
0,479,0,60.000000
0,479,1,262.000000
0,479,0,90.000000
0,479,2,354.000000
0,479,0,86.000000
0,479,1,136.000000
0,480,3,207.000000
0,480,0,62.000000
0,480,1,250.000000
0,480,0,84.000000
0,480,2,514.000000
0,480,0,84.000000
0,480,1,620.000000
0,481,3,207.000000
0,481,0,108.000000
0,481,2,244.000000
0,481,0,84.000000
0,481,1,340.000000
0,482,3,203.000000
0,482,0,54.000000
0,482,1,470.000000
0,483,3,297.000000
0,483,0,68.000000
0,483,1,316.000000
0,484,3,271.000000
0,484,0,72.000000
0,484,1,288.000000
0,484,0,78.000000
0,484,2,140.000000
0,484,0,24.000000
0,485,3,233.000000
0,485,0,66.000000
0,485,1,206.000000
0,485,0,84.000000
0,485,2,414.000000
0,486,3,191.000000
0,486,0,56.000000
0,486,1,212.000000
0,486,0,78.000000
0,486,2,620.000000
0,486,0,86.000000
0,486,1,298.000000
0,486,0,90.000000
0,486,2,32.000000
0,487,3,227.000000
0,487,0,52.000000
0,487,1,234.000000
0,487,0,90.000000
0,487,2,436.000000
0,487,0,98.000000
0,487,1,528.000000
0,488,3,191.000000
0,488,0,54.000000
0,488,1,162.000000
0,488,0,100.000000
0,488,2,378.000000
0,488,0,202.000000
0,488,1,234.000000
0,489,3,225.000000
0,489,0,56.000000
0,489,2,244.000000
0,489,0,86.000000
0,489,1,226.000000
0,489,0,50.000000
0,490,3,213.000000
0,490,0,62.000000
0,490,1,292.000000
0,490,0,86.000000
0,490,2,422.000000
0,490,0,92.000000
0,490,1,198.000000
0,491,3,255.000000
0,491,0,60.000000
0,491,1,344.000000
0,491,0,86.000000
0,491,2,718.000000
0,492,3,215.000000
0,492,0,56.000000
0,492,1,318.000000
0,492,0,84.000000
0,492,2,526.000000
0,492,0,84.000000
0,492,1,300.000000
0,493,3,190.000000
0,493,0,54.000000
0,493,1,296.000000
0,493,0,78.000000
0,493,2,366.000000
0,493,0,86.000000
0,493,1,158.000000
0,494,3,181.000000
0,494,0,56.000000
0,494,1,420.000000
0,494,0,78.000000
0,494,2,860.000000
0,494,0,84.000000
0,494,1,200.000000
0,494,0,20.000000
0,495,3,185.000000
0,495,0,58.000000
0,495,1,240.000000
0,495,0,80.000000
0,495,2,390.000000
0,496,3,165.000000
0,496,0,54.000000
0,496,1,352.000000
0,496,0,84.000000
0,496,2,398.000000
0,496,0,82.000000
0,496,1,152.000000
0,497,3,199.000000
0,497,0,54.000000
0,497,1,244.000000
0,497,0,86.000000
0,497,2,514.000000
0,498,3,177.000000
0,498,0,52.000000
0,498,1,196.000000
0,498,0,90.000000
0,498,2,344.000000
0,498,0,84.000000
0,498,1,198.000000
0,499,3,170.000000
0,499,0,52.000000
0,499,1,282.000000
0,499,0,80.000000
0,499,2,384.000000
0,500,3,187.000000
0,500,0,54.000000
0,500,1,232.000000
0,500,0,80.000000
0,500,2,626.000000
0,501,3,191.000000
0,501,0,58.000000
0,501,1,284.000000
0,501,0,82.000000
0,501,2,348.000000
0,502,3,177.000000
0,502,0,56.000000
0,502,1,280.000000
0,502,0,74.000000
0,502,2,536.000000
0,503,3,217.000000
0,503,0,60.000000
0,503,1,198.000000
0,503,0,76.000000
0,503,2,364.000000
0,504,3,205.000000
0,504,0,54.000000
0,504,1,240.000000
0,504,0,78.000000
0,504,2,392.000000
0,504,0,88.000000
0,504,1,172.000000
0,504,0,26.000000
0,505,3,221.000000
0,505,0,54.000000
0,505,1,350.000000
0,505,0,86.000000
0,505,2,384.000000
0,505,0,242.000000
0,505,1,150.000000
0,506,3,181.000000
0,506,0,54.000000
0,506,1,270.000000
0,506,0,74.000000
0,506,2,582.000000
0,507,3,185.000000
0,507,0,52.000000
0,507,1,248.000000
0,507,0,82.000000
0,507,2,398.000000
0,507,0,86.000000
0,507,1,568.000000
0,508,3,179.000000
0,508,0,52.000000
0,508,1,216.000000
0,508,0,100.000000
0,508,2,502.000000
0,509,3,169.000000
0,509,0,54.000000
0,509,1,222.000000
0,509,0,76.000000
0,509,2,390.000000
0,509,0,88.000000
0,509,1,110.000000
0,510,3,185.000000
0,510,0,64.000000
0,510,1,338.000000
0,510,0,84.000000
0,510,2,406.000000
0,510,0,92.000000
0,510,1,50.000000
0,511,3,281.000000
0,511,0,76.000000
0,511,2,602.000000
0,512,3,657.000000
0,512,0,58.000000
0,512,2,366.000000
0,512,0,92.000000
0,512,1,1028.000000
0,512,0,94.000000
0,512,2,700.000000
0,513,3,213.000000
0,513,0,58.000000
0,513,2,302.000000
0,513,0,88.000000
0,513,1,298.000000
0,514,3,175.000000
0,514,0,54.000000
0,514,1,220.000000
0,514,0,84.000000
0,514,2,180.000000
0,515,3,199.000000
0,515,0,56.000000
0,515,1,234.000000
0,515,0,82.000000
0,515,2,338.000000
0,515,0,80.000000
0,515,1,230.000000
0,516,3,193.000000
0,516,0,52.000000
0,516,2,304.000000
0,516,0,98.000000
0,516,1,458.000000
0,516,0,76.000000
0,516,2,588.000000
0,516,0,76.000000
0,516,1,578.000000
0,517,3,181.000000
0,517,0,56.000000
0,517,1,206.000000
0,517,0,84.000000
0,517,2,336.000000
0,517,0,90.000000
0,517,1,146.000000
0,518,3,363.000000
0,518,0,266.000000
0,518,2,282.000000
0,518,0,86.000000
0,518,1,420.000000
0,519,3,255.000000
0,519,0,60.000000
0,519,2,382.000000
0,519,0,82.000000
0,519,1,430.000000
0,520,3,209.000000
0,520,0,78.000000
0,520,1,372.000000
0,520,0,84.000000
0,520,2,598.000000
0,521,3,244.000000
0,521,0,52.000000
0,521,1,314.000000
0,521,0,78.000000
0,521,2,594.000000
0,522,3,197.000000
0,522,0,50.000000
0,522,2,370.000000
0,522,0,78.000000
0,522,1,332.000000
0,523,3,179.000000
0,523,0,52.000000
0,523,1,290.000000
0,523,0,104.000000
0,523,2,320.000000
0,523,0,104.000000
0,524,3,157.000000
0,524,0,50.000000
0,524,1,604.000000
0,524,0,82.000000
0,524,2,780.000000
0,525,3,165.000000
0,525,0,54.000000
0,525,1,324.000000
0,525,0,86.000000
0,525,2,688.000000
0,526,3,156.000000
0,526,0,54.000000
0,526,1,482.000000
0,526,0,82.000000
0,526,2,672.000000
0,526,0,86.000000
0,526,1,716.000000
0,527,3,158.000000
0,527,0,52.000000
0,527,1,572.000000
0,528,3,173.000000
0,528,0,56.000000
0,528,1,198.000000
0,528,0,84.000000
0,528,2,278.000000
0,529,3,177.000000
0,529,0,52.000000
0,529,1,418.000000
0,529,0,84.000000
0,529,2,556.000000
0,529,0,92.000000
0,529,1,242.000000
0,530,3,197.000000
0,530,0,54.000000
0,530,1,350.000000
0,530,0,82.000000
0,530,2,656.000000
0,531,3,183.000000
0,531,0,54.000000
0,531,1,384.000000
0,531,0,82.000000
0,531,2,462.000000
0,531,0,92.000000
0,531,1,44.000000
0,532,3,187.000000
0,532,0,54.000000
0,532,1,290.000000
0,532,0,82.000000
0,532,2,266.000000
0,533,3,177.000000
0,533,0,56.000000
0,533,1,464.000000
0,533,0,78.000000
0,533,2,346.000000
0,534,3,179.000000
0,534,0,56.000000
0,534,1,566.000000
0,534,0,80.000000
0,534,2,934.000000
0,535,3,185.000000
0,535,0,54.000000
0,535,1,342.000000
0,535,0,90.000000
0,535,2,484.000000
0,535,0,246.000000
0,535,1,100.000000
0,536,3,199.000000
0,536,0,54.000000
0,536,1,330.000000
0,536,0,94.000000
0,536,2,640.000000
0,537,3,191.000000
0,537,0,56.000000
0,537,1,344.000000
0,537,0,84.000000
0,537,2,552.000000
0,538,3,194.000000
0,538,0,48.000000
0,538,1,384.000000
0,538,0,82.000000
0,538,2,364.000000
0,538,0,140.000000
0,539,3,180.000000
0,539,0,52.000000
0,539,1,378.000000
0,539,0,82.000000
0,539,2,404.000000
0,539,0,144.000000
0,539,1,174.000000
0,540,3,175.000000
0,540,0,54.000000
0,540,1,252.000000
0,540,0,86.000000
0,540,2,606.000000
0,541,3,173.000000
0,541,0,50.000000
0,541,1,770.000000
0,541,0,80.000000
0,541,2,520.000000
0,541,0,82.000000
0,541,1,664.000000
0,542,3,164.000000
0,542,0,54.000000
0,542,1,222.000000
0,542,0,114.000000
0,542,2,470.000000
0,543,3,171.000000
0,543,0,52.000000
0,543,1,218.000000
0,543,0,82.000000
0,543,2,442.000000
0,543,0,82.000000
0,543,1,250.000000
0,543,0,78.000000
0,543,2,310.000000
0,544,3,171.000000
0,544,0,54.000000
0,544,1,250.000000
0,544,0,84.000000
0,544,2,346.000000
0,545,3,331.000000
0,545,0,56.000000
0,545,2,444.000000
0,545,0,84.000000
0,545,1,500.000000
0,546,3,217.000000
0,546,0,62.000000
0,546,2,340.000000
0,546,0,86.000000
0,546,1,924.000000
0,547,3,243.000000
0,547,0,52.000000
0,547,1,308.000000
0,547,0,80.000000
0,547,2,584.000000
0,548,3,207.000000
0,548,0,56.000000
0,548,1,616.000000
0,548,0,84.000000
0,548,2,366.000000
0,548,0,90.000000
0,549,3,203.000000
0,549,0,54.000000
0,549,1,360.000000
0,549,0,84.000000
0,549,2,576.000000
0,549,0,86.000000
0,549,1,426.000000
0,550,3,189.000000
0,550,0,50.000000
0,550,1,258.000000
0,550,0,78.000000
0,550,2,504.000000
0,551,3,200.000000
0,551,0,56.000000
0,551,1,362.000000
0,551,0,84.000000
0,551,2,326.000000
0,551,0,80.000000
0,551,1,42.000000
0,552,3,293.000000
0,552,0,54.000000
0,552,1,224.000000
0,552,0,76.000000
0,552,2,318.000000
0,553,3,189.000000
0,553,0,56.000000
0,553,1,374.000000
0,553,0,80.000000
0,553,2,436.000000
0,554,3,194.000000
0,554,0,54.000000
0,554,1,478.000000
0,554,0,76.000000
0,554,2,302.000000
0,555,3,207.000000
0,555,0,56.000000
0,555,1,350.000000
0,555,0,108.000000
0,556,3,184.000000
0,556,0,54.000000
0,556,1,324.000000
0,556,0,82.000000
0,556,2,778.000000
0,557,3,175.000000
0,557,0,54.000000
0,557,1,280.000000
0,557,0,78.000000
0,557,2,474.000000
0,557,0,86.000000
0,557,1,54.000000
0,558,3,169.000000
0,558,0,52.000000
0,558,1,334.000000
0,558,0,76.000000
0,558,2,420.000000
0,559,3,167.000000
0,559,0,54.000000
0,559,1,478.000000
0,559,0,80.000000
0,559,2,268.000000
0,560,3,165.000000
0,560,0,50.000000
0,560,1,362.000000
0,560,0,82.000000
0,560,2,610.000000
0,561,3,197.000000
0,561,0,50.000000
0,561,1,416.000000
0,561,0,74.000000
0,561,2,462.000000
0,562,3,187.000000
0,562,0,58.000000
0,562,1,300.000000
0,562,0,84.000000
0,562,2,320.000000
0,563,3,181.000000
0,563,0,52.000000
0,563,1,334.000000
0,563,0,80.000000
0,563,2,498.000000
0,564,3,181.000000
0,564,0,52.000000
0,564,1,292.000000
0,564,0,84.000000
0,564,2,142.000000
0,565,3,193.000000
0,565,0,60.000000
0,565,1,502.000000
0,566,3,207.000000
0,566,0,56.000000
0,566,1,322.000000
0,566,0,84.000000
0,566,2,788.000000
0,566,0,84.000000
0,566,1,680.000000
0,566,0,94.000000
0,566,2,430.000000
0,567,3,187.000000
0,567,0,56.000000
0,567,1,288.000000
0,567,0,76.000000
0,567,2,512.000000
0,567,0,90.000000
0,567,1,86.000000
0,568,3,206.000000
0,568,0,52.000000
0,568,1,266.000000
0,568,0,80.000000
0,568,2,338.000000
0,568,0,88.000000
0,568,1,74.000000
0,569,3,180.000000
0,569,0,58.000000
0,569,1,294.000000
0,569,0,82.000000
0,569,2,650.000000
0,569,0,86.000000
0,569,1,446.000000
0,569,0,88.000000
0,569,2,290.000000
0,570,3,160.000000
0,570,0,52.000000
0,570,1,324.000000
0,570,0,80.000000
0,570,2,556.000000
0,571,3,172.000000
0,571,0,50.000000
0,571,1,360.000000
0,571,0,74.000000
0,571,2,334.000000
0,571,0,100.000000
0,571,1,184.000000
0,572,3,173.000000
0,572,0,54.000000
0,572,1,264.000000
0,572,0,82.000000
0,572,2,484.000000
0,573,3,247.000000
0,573,0,76.000000
0,573,2,364.000000
0,573,0,158.000000
0,574,3,218.000000
0,574,0,68.000000
0,574,1,276.000000
0,574,0,82.000000
0,574,2,330.000000
0,575,3,196.000000
0,575,0,64.000000
0,575,1,274.000000
0,575,0,82.000000
0,575,2,358.000000
0,575,0,88.000000
0,575,1,54.000000
0,576,3,195.000000
0,576,0,60.000000
0,576,1,330.000000
0,576,0,88.000000
0,576,2,694.000000
0,576,0,96.000000
0,576,1,240.000000
0,577,3,197.000000
0,577,0,58.000000
0,577,1,242.000000
0,577,0,84.000000
0,577,2,290.000000
0,578,3,155.000000
0,578,0,52.000000
0,578,1,198.000000
0,578,0,90.000000
0,578,2,466.000000
0,578,0,82.000000
0,578,1,468.000000
0,578,0,88.000000
0,578,2,252.000000
0,579,3,172.000000
0,579,0,56.000000
0,579,1,220.000000
0,579,0,82.000000
0,579,2,434.000000
0,579,0,92.000000
0,579,1,74.000000
0,580,3,201.000000
0,580,0,54.000000
0,580,1,198.000000
0,580,0,78.000000
0,580,2,244.000000
0,581,3,165.000000
0,581,0,56.000000
0,581,1,206.000000
0,581,0,78.000000
0,581,2,488.000000
0,582,3,178.000000
0,582,0,54.000000
0,582,1,214.000000
0,582,0,74.000000
0,582,2,402.000000
0,582,0,90.000000
0,582,1,130.000000
0,583,3,173.000000
0,583,0,50.000000
0,583,1,190.000000
0,583,0,80.000000
0,583,2,292.000000
0,583,0,80.000000
0,583,1,184.000000
0,584,3,169.000000
0,584,0,56.000000
0,584,1,214.000000
0,584,0,76.000000
0,584,2,444.000000
0,585,3,173.000000
0,585,0,54.000000
0,585,1,662.000000
0,586,3,175.000000
0,586,0,56.000000
0,586,1,270.000000
0,586,0,86.000000
0,586,2,342.000000
0,586,0,82.000000
0,586,1,62.000000
0,587,3,178.000000
0,587,0,54.000000
0,587,1,324.000000
0,587,0,82.000000
0,587,2,502.000000
0,588,3,162.000000
0,588,0,54.000000
0,588,1,332.000000
0,588,0,82.000000
0,588,2,492.000000
0,589,3,189.000000
0,589,0,52.000000
0,589,1,274.000000
0,589,0,76.000000
0,589,2,474.000000
0,589,0,80.000000
0,589,1,484.000000
0,590,3,171.000000
0,590,0,54.000000
0,590,1,240.000000
0,590,0,80.000000
0,590,2,598.000000
0,591,3,186.000000
0,591,0,56.000000
0,591,1,280.000000
0,591,0,74.000000
0,591,2,636.000000
0,592,3,160.000000
0,592,0,52.000000
0,592,1,234.000000
0,592,0,80.000000
0,592,2,326.000000
0,592,0,84.000000
0,592,1,468.000000
0,593,3,167.000000
0,593,0,50.000000
0,593,1,330.000000
0,593,0,76.000000
0,593,2,376.000000
0,594,3,186.000000
0,594,0,54.000000
0,594,1,298.000000
0,594,0,74.000000
0,594,2,414.000000
0,594,0,82.000000
0,594,1,166.000000
0,595,3,169.000000
0,595,0,52.000000
0,595,1,214.000000
0,595,0,80.000000
0,595,2,516.000000
0,596,3,177.000000
0,596,0,52.000000
0,596,1,294.000000
0,596,0,78.000000
0,596,2,480.000000
0,596,0,86.000000
0,596,1,246.000000
0,597,3,169.000000
0,597,0,56.000000
0,597,1,238.000000
0,597,0,82.000000
0,597,2,644.000000
0,598,3,163.000000
0,598,0,50.000000
0,598,1,350.000000
0,598,0,80.000000
0,598,2,486.000000
0,598,0,90.000000
0,599,3,186.000000
0,599,0,56.000000
0,599,1,310.000000
0,599,0,82.000000
0,599,2,618.000000
0,600,3,183.000000
0,600,0,56.000000
0,600,1,240.000000
0,600,0,82.000000
0,600,2,230.000000
0,601,3,353.000000
0,601,0,52.000000
0,601,2,382.000000
0,601,0,88.000000
0,601,1,748.000000
0,602,3,272.000000
0,602,0,52.000000
0,602,1,458.000000
0,602,0,78.000000
0,602,2,388.000000
0,603,3,197.000000
0,603,0,52.000000
0,603,1,348.000000
